output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 --shardId 0 --nodeId 0 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:22:20Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 0, node_id: 0, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Incoming inclusive availability block 0000..5faa
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Incoming inclusive availability block 0000..5faa
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Incoming inclusive availability block 0000..5faa
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Incoming inclusive availability block 0000..5faa
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Incoming inclusive availability block 0000..5faa
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:26:58Z INFO  powchain::optchain::network::worker] Reject block 0000..5faa in shard 0: insertion fails: Block already exits
[2025-12-26T19:27:08Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ec0f
[2025-12-26T19:27:08Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..ec0f)
[2025-12-26T19:27:08Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ec0f
[2025-12-26T19:27:08Z INFO  powchain::optchain::network::worker] Proposer block 0000..ec0f already exists
[2025-12-26T19:27:08Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..ec0f
[2025-12-26T19:27:08Z INFO  powchain::optchain::network::worker] Proposer block 0000..ec0f already exists
[2025-12-26T19:27:14Z INFO  powchain::optchain::network::worker] cmt 77f4..e3ea is now available
[2025-12-26T19:27:17Z INFO  powchain::optchain::network::worker] cmt 28c2..0863 is now available
[2025-12-26T19:27:24Z INFO  powchain::optchain::network::worker] cmt fb22..e5d4 is now available
[2025-12-26T19:27:26Z INFO  powchain::optchain::network::worker] cmt 7edf..95ff is now available
[2025-12-26T19:27:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..cf3a
[2025-12-26T19:27:26Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..cf3a)
[2025-12-26T19:27:26Z INFO  powchain::optchain::network::worker] cmt a13d..bb4f is now available
[2025-12-26T19:27:32Z INFO  powchain::optchain::network::worker] cmt 2fdb..c0bb is now available
[2025-12-26T19:27:35Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..f6b7
[2025-12-26T19:27:35Z INFO  powchain::optchain::network::worker] successfully inserting block: OrderHash(0000..f6b7)
[2025-12-26T19:27:46Z INFO  powchain::optchain::network::worker] cmt 0f8c..4e31 is now available
[2025-12-26T19:28:04Z INFO  powchain::optchain::miner] mine a transaction block 0000..5985 in shard 0
[2025-12-26T19:28:19Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..4d65
[2025-12-26T19:28:19Z INFO  powchain::optchain::network::worker] successfully inserting block: OrderHash(0000..4d65)
[2025-12-26T19:28:34Z INFO  powchain::optchain::miner] mine a transaction block 0000..c18d in shard 0
[2025-12-26T19:28:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6cc4
[2025-12-26T19:28:46Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..6cc4)
[2025-12-26T19:28:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6cc4
[2025-12-26T19:28:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..6cc4 already exists
[2025-12-26T19:28:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6cc4
[2025-12-26T19:28:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..6cc4 already exists
[2025-12-26T19:28:50Z INFO  powchain::optchain::network::worker] cmt 79b9..c7bc is now available
[2025-12-26T19:28:54Z INFO  powchain::optchain::network::worker] cmt cd82..fc3d is now available
[2025-12-26T19:28:55Z INFO  powchain::optchain::network::worker] cmt 5f25..fcc0 is now available
[2025-12-26T19:29:00Z INFO  powchain::optchain::network::worker] cmt f30a..5bfc is now available
[2025-12-26T19:29:10Z INFO  powchain::optchain::network::worker] cmt cbea..9415 is now available
[2025-12-26T19:29:10Z INFO  powchain::optchain::network::worker] cmt cef3..6ebb is now available
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] successfully inserting block: ExHash(0000..7073)
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:12Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:13Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:13Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:13Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:13Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:13Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:13Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:14Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..7073
[2025-12-26T19:29:14Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..7073 already exists
[2025-12-26T19:29:15Z INFO  powchain::optchain::network::worker] cmt 8a16..f5ab is now available
[2025-12-26T19:29:17Z INFO  powchain::optchain::network::worker] cmt d8f9..9493 is now available
[2025-12-26T19:29:19Z INFO  powchain::optchain::network::worker] cmt 3543..c406 is now available
[2025-12-26T19:29:23Z INFO  powchain::optchain::network::worker] cmt 3155..c0ed is now available
[2025-12-26T19:29:28Z INFO  powchain::optchain::network::worker] cmt b555..f7a7 is now available
[2025-12-26T19:29:28Z INFO  powchain::optchain::network::worker] cmt be5b..787f is now available
[2025-12-26T19:29:29Z INFO  powchain::optchain::network::worker] cmt cd18..2292 is now available
[2025-12-26T19:29:31Z INFO  powchain::optchain::network::worker] cmt f9f7..63d1 is now available
[2025-12-26T19:29:31Z INFO  powchain::optchain::network::worker] cmt 8045..d554 is now available
[2025-12-26T19:29:34Z INFO  powchain::optchain::network::worker] cmt 60cf..7970 is now available
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..f19a)
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt 8045..d554 has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt d8f9..9493 has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt 79b9..c7bc has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt 3543..c406 has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt b555..f7a7 has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt f30a..5bfc has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt 5f25..fcc0 has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt be5b..787f has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] cmt cef3..6ebb has already been requested
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:52Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..f19a
[2025-12-26T19:29:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..f19a already exists
